User ID,Name,Linked Accounts,Money Sources,Total Credit Amount,Transfer Accounts,Transaction Amount,Employment Status,Education Level,Marital Status,Fraud Indicator
12986,Name 12986,1,"['2243483994787043', '2269144174831782', '5223571169249844']",210695.11,['4313731208895346'],150000.0,Student,High School,Single,0
12987,Name 12987,2,"['5593285251054671', '2606540976939941']",262822.16,['4027768963503076'],243176.22,Student,PhD,Married,0
12988,Name 12988,1,['2227034907991899'],63971.75,['4491712897655013'],42149.85,Student,Bachelor,Divorced,0
12989,Name 12989,1,['2709990092470014'],82110.25,['4472093370332245'],80872.79,Student,PhD,Single,0
12990,Name 12990,1,"['2441116674061509', '2415643545514509', '5323869709454620']",254657.96,['4565314058748801'],160035.48,Unemployed,PhD,Divorced,1
12991,Name 12991,1,['2277385683945759'],77158.59,['4219957204863880'],38886.8,Student,PhD,Single,0
12992,Name 12992,3,"['2714241457958919', '2718610405924114']",31202.31,['4572594384204097'],19694.21,Student,Master,Single,0
12993,Name 12993,1,"['5595873233398825', '5266894796877763']",229076.61,['4032345970213560'],73371.63,Student,High School,Married,0
12994,Name 12994,1,['2307686626772380'],131998.82,['4924881846297206'],76437.51,Unemployed,Master,Married,0
12995,Name 12995,2,['2292325118568736'],282924.5,['4375678366054189'],113809.02,Employed,High School,Married,0
12996,Name 12996,3,['2351302864064903'],110007.42,['4910699300652203'],71231.31,Unemployed,PhD,Single,1
12997,Name 12997,2,"['5488890295234755', '5116856147964519', '2261498551061811']",108363.45,['4958769323303382'],69369.81,Unemployed,High School,Single,0
12998,Name 12998,2,"['2299675442249145', '5516059165123276']",101294.21,['4282549018310182'],26460.46,Student,Bachelor,Single,0
12999,Name 12999,1,['2351826364532241'],188132.51,['4453532221319847'],165914.97,Student,Master,Married,1
13000,Name 13000,1,"['2270231074823782', '5218941555594268']",205013.19,['4394700034453838'],182515.12,Student,Master,Married,0
13001,Name 13001,3,"['5485938013934199', '2268472155309986']",23276.53,"['4611726727966395', '4601697005457187', '4378303398582597']",22840.36,Unemployed,Master,Divorced,1
13002,Name 13002,3,"['5240516310425792', '5166669330069726', '5329332061009742']",44955.8,['4965589029090708'],37190.82,Student,PhD,Divorced,0
13003,Name 13003,1,"['2514471408556114', '2247884029430473']",266459.6,['4175077215279463'],186180.22,Student,Master,Single,0
13004,Name 13004,1,"['2290997322719370', '5342911749427229']",150903.78,['4290757087542425'],150000.0,Student,High School,Single,0
13005,Name 13005,1,['2298676306755038'],205314.12,"['4866913749539176', '4640428510623870', '4763016058428298']",62719.5,Student,Bachelor,Divorced,0
13006,Name 13006,1,['2720060009145078'],130082.24,['4297602585609834'],62202.45,Unemployed,Master,Married,0
13007,Name 13007,1,['2273592748918051'],275529.08,['4493591727002663'],208550.4,Unemployed,Bachelor,Divorced,1
13008,Name 13008,2,"['2646589337682007', '5330971032683981']",240627.45,"['4006084711062463', '4397291618636672', '4353356404232895']",236299.02,Unemployed,Bachelor,Married,1
13009,Name 13009,3,['2236781537335249'],125148.46,['4357130180329134'],34984.01,Student,Master,Single,0
13010,Name 13010,2,"['2287426748670632', '2235258693217751']",85694.26,['4962472326141156'],37103.49,Unemployed,Bachelor,Single,0
13011,Name 13011,1,['2344334608584730'],39573.64,['4544008301520985'],32749.59,Employed,Bachelor,Married,0
13012,Name 13012,1,"['5105191075360727', '2720789317962077']",237323.99,['4148100493375276'],123374.82,Employed,High School,Single,0
13013,Name 13013,1,"['2719355141443834', '2244683779674329']",251674.41,['4890011076467606'],183086.89,Employed,High School,Single,0
13014,Name 13014,2,['2708874723103429'],268061.05,['4146944975956141'],225927.4,Student,Master,Divorced,1
13015,Name 13015,1,"['2255529996630402', '2294086329784227']",150000.0,['4654521661204707'],51793.38,Unemployed,High School,Married,0
13016,Name 13016,1,['2607274595789193'],11860.37,['4361957651508885'],6099.44,Student,PhD,Divorced,0
13017,Name 13017,2,['2457798673216803'],123831.34,['4188589810905222'],27303.93,Employed,Master,Divorced,0
13018,Name 13018,3,"['2250112748019037', '5534943397120390']",180828.01,['4565884850527421'],94721.77,Employed,High School,Single,0
13019,Name 13019,1,"['2410901464454320', '2243103364075957']",85278.46,['4822229393868255'],52627.79,Employed,Bachelor,Divorced,0
13020,Name 13020,3,['2257700007522197'],150000.0,['4036496900832973'],138983.9,Student,High School,Divorced,0
13021,Name 13021,2,"['2720669172964246', '2226802648037474']",197501.27,['4527296899902266'],55835.55,Employed,Master,Married,0
13022,Name 13022,1,['5204684395071917'],210661.72,['4195353977935055'],167865.65,Student,High School,Single,1
13023,Name 13023,2,"['2283530482304862', '2496512181309932']",45238.03,['4779442855127572'],21287.32,Employed,High School,Single,0
13024,Name 13024,1,['2605925655593575'],190145.84,['4183987730981643'],109224.61,Employed,Bachelor,Single,0
13025,Name 13025,2,"['2295926595408499', '2704262066064438']",191359.47,['4399688187434272'],64478.43,Employed,High School,Single,0
13026,Name 13026,2,['5447429229314878'],102412.14,['4619762227877933'],98619.9,Employed,PhD,Single,0
13027,Name 13027,2,['2613244827830034'],147229.63,['4339711101983746'],114646.76,Student,Master,Single,0
13028,Name 13028,1,"['2424176430326118', '2277017977353149']",253030.28,['4828353308237242'],72224.47,Employed,Master,Married,0
13029,Name 13029,1,"['2257433144143442', '2703967379824390']",58987.29,['4820493906262644'],32814.23,Employed,PhD,Divorced,0
13030,Name 13030,1,"['2235333657589691', '2703179098434614']",27166.7,['4989765275836497'],15694.07,Student,Master,Married,0
13031,Name 13031,2,['2701482861720025'],122900.69,['4258798723638144'],44757.54,Unemployed,PhD,Married,0
13032,Name 13032,2,"['2491401821811959', '2289268544913875']",244179.07,['4977196555406781'],195066.77,Unemployed,Bachelor,Single,0
13033,Name 13033,3,"['2268653887261435', '2408811690856871', '2289369750925460']",242406.93,['4260070459019105'],64223.81,Employed,PhD,Divorced,1
13034,Name 13034,2,['2705492087240738'],45329.16,['4777841784010290'],150000.0,Employed,PhD,Single,0
13035,Name 13035,3,['2715523639646143'],27634.16,['4304747907300066'],25816.01,Student,PhD,Married,0
13036,Name 13036,2,"['2274538625783760', '2258472884064995']",178678.6,['4264471018792495'],135609.83,Student,Master,Married,0
13037,Name 13037,2,"['2284146351237684', '5397881762505231']",270527.47,['4696796917008991'],137281.69,Student,Master,Married,0
13038,Name 13038,2,['2500867871188267'],141221.46,['4460209454802713'],107793.08,Employed,Master,Divorced,0
13039,Name 13039,1,['2579155708743074'],70016.64,['4313245106533883'],150000.0,Unemployed,PhD,Married,0
13040,Name 13040,2,"['2704004330631547', '2282286047145008']",126463.41,['4463481958277208'],60746.93,Employed,PhD,Divorced,0
13041,Name 13041,1,['2686026073040216'],153719.41,['4676915718770435'],72783.45,Student,Master,Divorced,0
13042,Name 13042,3,['2290497615092577'],140148.41,['4813398412661040'],125045.34,Employed,High School,Single,0
13043,Name 13043,2,['2279469527128117'],238345.85,['4327188508718047'],207039.77,Unemployed,PhD,Divorced,1
13044,Name 13044,1,"['5261165137985143', '5137177101815729', '2283760247375465']",132379.39,['4491867370885840'],29686.27,Unemployed,Master,Divorced,0
13045,Name 13045,1,['2357293253878173'],169575.4,"['4250003686394613', '4486390454440173', '4000648784806570']",150000.0,Student,Bachelor,Married,0
13046,Name 13046,3,['2585583700654548'],122520.02,['4886792067175003'],94499.83,Student,PhD,Single,0
13047,Name 13047,1,['2221207561605916'],188692.64,['4103288345489321'],38807.49,Student,Bachelor,Divorced,0
13048,Name 13048,2,"['2489931310075959', '5235483253477255']",81656.05,['4760992584681779'],23621.69,Unemployed,PhD,Divorced,0
13049,Name 13049,2,['2292855105626485'],154394.78,['4860694047246021'],113442.12,Unemployed,High School,Single,1
13050,Name 13050,1,"['2270907995679813', '5452637513885989']",228901.63,['4890962395767425'],200614.48,Student,High School,Divorced,0
13051,Name 13051,2,"['2291604622292483', '2279354352761705']",169782.47,['4934078212543424'],75022.62,Unemployed,Master,Divorced,0
13052,Name 13052,1,"['5422179799041109', '2241750994038516']",134128.47,['4333448176867530'],80993.72,Student,PhD,Divorced,0
13053,Name 13053,2,"['2662129345571972', '2243105577008253']",219635.94,['4417474739696314'],218634.79,Employed,PhD,Married,0
13054,Name 13054,2,"['5402933408742349', '2277257887845228']",214737.92,['4331496638934564'],120024.72,Student,Bachelor,Single,0
13055,Name 13055,1,"['2275689609095199', '5178234853986958']",252555.21,['4318289469426017'],75582.46,Employed,Bachelor,Divorced,0
13056,Name 13056,2,"['2714348960261531', '2705641686989927']",55156.64,['4141588406786794'],48428.85,Student,Bachelor,Single,0
13057,Name 13057,2,"['2226187528042160', '5262124651236168']",271004.75,['4576325447032241'],114032.25,Unemployed,Master,Single,0
13058,Name 13058,1,['5504975728036685'],236528.42,"['4157938418237925', '4531048424717790', '4742775182557878']",220582.52,Student,Bachelor,Divorced,1
13059,Name 13059,1,"['2720669120696957', '2341459748415918', '2449817880085297']",190939.01,['4537894581919693'],167080.47,Student,PhD,Divorced,1
13060,Name 13060,2,['5499244624645843'],213521.79,['4252973455951595'],187816.98,Student,PhD,Married,1
13061,Name 13061,1,"['2720722299292072', '2700189668343494', '2297640958192602']",20840.36,['4075646256231541'],18832.69,Student,High School,Divorced,0
13062,Name 13062,1,"['2272972313762681', '2288045467617191']",266092.14,"['4686873067588734', '4817215934962415', '4358000036009637']",150000.0,Employed,Master,Married,0
13063,Name 13063,2,['5223652800247411'],138150.67,['4404077417270362'],150000.0,Employed,PhD,Married,0
13064,Name 13064,1,"['2720312914308154', '2418744606675135']",52405.28,['4747328088288134'],52292.18,Unemployed,High School,Single,0
13065,Name 13065,1,"['2720120779895359', '5251805416324884']",149199.65,['4946341518900045'],60051.81,Employed,High School,Divorced,0
13066,Name 13066,2,['2301473164492952'],145348.35,['4251279365059151'],39800.79,Student,Bachelor,Single,0
13067,Name 13067,3,"['2327378124924319', '5249056354193585']",297472.76,['4507696264826640'],156357.61,Employed,Master,Divorced,0
13068,Name 13068,2,"['2705486864116202', '2260271459548648']",215696.51,['4015543669262242'],189535.03,Unemployed,High School,Married,0
13069,Name 13069,1,['2720549323995457'],149608.02,['4688180957570238'],34272.48,Student,Bachelor,Divorced,0
13070,Name 13070,1,['2704664628509687'],176985.1,['4362232357345662'],98608.89,Employed,PhD,Single,0
13071,Name 13071,1,"['2495559055971264', '5392193925307074']",68900.73,['4844040552812974'],150000.0,Student,Master,Married,0
13072,Name 13072,2,"['2720503509199376', '2272562114000199']",253118.82,['4776842108436394'],62756.83,Employed,Master,Married,0
13073,Name 13073,1,"['5554575576430219', '2267698329527373']",150000.0,['4423079847306623'],49818.23,Employed,PhD,Divorced,0
13074,Name 13074,2,"['5127760627171610', '2613183709199250']",218309.75,['4063644929951912'],175794.43,Employed,High School,Married,0
13075,Name 13075,3,['2695739475468681'],290395.98,['4400277417097880'],147212.74,Unemployed,PhD,Married,1
13076,Name 13076,2,['5530723674404699'],82754.16,['4322361427162879'],76172.03,Employed,PhD,Divorced,0
13077,Name 13077,1,['5410035448012640'],214639.39,['4698331665411086'],100948.94,Unemployed,Bachelor,Married,1
13078,Name 13078,3,['2235879314203365'],218637.29,['4876410247218575'],180430.2,Employed,High School,Married,1
13079,Name 13079,2,"['2248765602897395', '5585259558017095', '2250365868131582']",119180.7,['4049226756898298'],150000.0,Unemployed,High School,Divorced,0
13080,Name 13080,1,"['2720644581918836', '2285719455392990']",100531.31,['4368300037109115'],29324.36,Unemployed,Bachelor,Married,0
13081,Name 13081,2,['2225099573383343'],188926.96,['4847698622769008'],172544.33,Employed,Bachelor,Single,1
13082,Name 13082,2,"['2275943590037292', '2547094842409178']",76775.91,['4582298772665525'],150000.0,Employed,Master,Single,0
13083,Name 13083,3,"['2223505711034608', '2713313552904709']",187229.36,['4728293978366932'],150000.0,Unemployed,Master,Divorced,1
13084,Name 13084,1,"['2226866919314714', '2720468169134412']",54959.2,['4048875027326959'],32239.81,Unemployed,Bachelor,Divorced,0
13085,Name 13085,1,['2294267831000969'],183453.92,['4121927358864601'],71445.58,Unemployed,Master,Single,1
13086,Name 13086,2,"['5454232553701789', '5599420111207250']",278262.98,['4840932023894330'],156411.52,Employed,High School,Married,0
13087,Name 13087,1,['5321545793475547'],244918.52,['4630384098071796'],122074.69,Employed,Bachelor,Divorced,0
13088,Name 13088,2,"['5532541421684118', '2504231055354938']",41153.58,['4706407246109975'],13047.91,Unemployed,High School,Married,0
13089,Name 13089,1,"['2446272381106957', '2672342806496500', '2274813834072002']",180954.15,['4487610912922747'],164104.94,Unemployed,Bachelor,Single,1
13090,Name 13090,2,['2669618248698414'],284652.08,['4245464600560689'],57831.81,Employed,Master,Divorced,0
13091,Name 13091,1,"['5269280808264629', '5293043009417432']",232549.46,"['4522006614125894', '4867351922471983', '4235377363322034']",137024.26,Student,PhD,Single,0
13092,Name 13092,1,"['2720589758311341', '2267308754503622']",26975.27,['4314348117211074'],20493.21,Unemployed,Bachelor,Divorced,0
13093,Name 13093,1,['5447769975244385'],19870.18,"['4411820774344671', '4570153734080202', '4422826858205453']",5928.4,Employed,PhD,Married,0
13094,Name 13094,2,"['5260080871123549', '5262514980012225', '5319428784343202']",255142.45,['4000463923602025'],191447.21,Student,High School,Single,1
13095,Name 13095,2,"['2511551826415705', '2562509494453547', '5321701355355839']",116500.82,['4533960031076147'],27919.7,Employed,Bachelor,Divorced,0
13096,Name 13096,2,['2274521117765032'],235716.96,['4751862415665096'],221984.58,Student,PhD,Single,1
13097,Name 13097,1,['5230691819866416'],114461.23,['4065434650974152'],110134.67,Unemployed,Bachelor,Married,0
13098,Name 13098,1,['2235940333285435'],159183.28,['4833769959251252'],150000.0,Employed,High School,Single,0
13099,Name 13099,1,"['2391234120240120', '5214693020193432']",120877.86,['4806624311856897'],86444.19,Student,Master,Married,0
13100,Name 13100,2,['2231029658770421'],248925.58,['4171328956159735'],232710.84,Unemployed,Master,Divorced,1
13101,Name 13101,2,"['2718824643123849', '2226530036968741']",176650.38,"['4483068409315244', '4078297026965443', '4354300734728080']",176538.34,Employed,High School,Single,0
13102,Name 13102,1,['2291321031357209'],132276.64,['4953331222167981'],100120.91,Employed,PhD,Married,0
13103,Name 13103,1,['5292730610669242'],181217.01,['4085597826043585'],150000.0,Employed,High School,Single,0
13104,Name 13104,2,"['5287197191018750', '2521884893411911']",147098.31,['4658227355107737'],150000.0,Unemployed,High School,Single,0
13105,Name 13105,1,['2720393468388685'],238315.21,['4835076786950033'],204941.37,Student,Bachelor,Divorced,1
13106,Name 13106,2,['2226669967045523'],58606.45,"['4592459787031909', '4600053402709484', '4146615406672594']",56718.58,Student,Master,Divorced,0
13107,Name 13107,1,"['2225602893990539', '2240359365865084']",40038.9,['4987285626540906'],32114.76,Student,High School,Single,0
13108,Name 13108,2,['2720120542472379'],150960.22,['4160670651475327'],129722.28,Student,Bachelor,Single,0
13109,Name 13109,1,['2631575932140654'],156859.09,['4320620516398773'],150000.0,Student,Master,Divorced,0
13110,Name 13110,1,"['2289546992527069', '2454454050608476']",176312.11,['4247730780727712'],109065.36,Unemployed,PhD,Married,0
13111,Name 13111,2,"['2237108399905969', '2511489365727307']",150373.65,['4141320044347486'],150000.0,Unemployed,Master,Single,0
13112,Name 13112,1,['5287177162228075'],155704.1,['4594102613950151'],116093.29,Student,PhD,Married,0
13113,Name 13113,2,['2720962755378995'],240982.5,['4573455754592405'],194911.25,Employed,Bachelor,Married,1
13114,Name 13114,1,['2714564724220411'],238972.55,['4465503787164899'],237645.11,Unemployed,Bachelor,Married,1
13115,Name 13115,1,['2224370037780700'],273468.25,['4022878147890078'],204615.85,Unemployed,High School,Divorced,1
